start_idx,start_ts,rule_sharpe,ml_sharpe,delta_sharpe,gated_sharpe,delta_gated_sharpe,rule_total_return_pct,ml_total_return_pct,delta_total_return_pct,gated_total_return_pct,delta_gated_total_return_pct,rule_max_drawdown_pct,ml_max_drawdown_pct,delta_max_drawdown_pct,gated_max_drawdown_pct,delta_gated_max_drawdown_pct,rule_final_capital_usdt,ml_final_capital_usdt,delta_final_capital_usdt,gated_final_capital_usdt,delta_gated_final_capital_usdt,start_regime
32553,2023-08-09 00:00:00,0.5412595295682864,-0.10994103058618047,-0.6512005601544668,0.24705722995845883,-0.2942022996098276,11.142027222141259,-10.116014762801019,-21.258041984942277,-4.385251684640535,-15.527278906781794,-41.12142450513099,-30.101025319878993,11.020399185251996,-43.05331920044952,-1.9318946953185332,555.7101361107063,449.41992618599494,-106.2902099247114,478.0737415767973,-77.63639453390903,sideways
44639,2024-12-24 14:00:00,0.8929483341525609,-0.030694031895264116,-0.923642366047825,-0.16546550602101606,-1.058413840173577,48.37799782762744,-8.419123099411607,-56.797120927039046,-22.603115674884943,-70.98111350251239,-55.637044177950465,-35.76830792188446,19.868736256066008,-57.86277704622778,-2.225732868277312,741.8899891381373,457.904384502942,-283.9856046351953,386.9844216255753,-354.90556751256196,sideways
29280,2023-03-25 15:00:00,-0.04491194965570084,-0.348559431038027,-0.30364748138232617,-0.5168983571381853,-0.4719864074824845,-33.61446530910369,-17.774529421714004,15.83993588738969,-41.5820007981693,-7.967535489065604,-60.007749658703325,-27.6986674937434,32.309082164959925,-57.66212222869635,2.345627430006978,331.9276734544815,411.12735289143,79.19967943694849,292.08999600915354,-39.837677445327984,sideways
22841,2022-06-30 07:00:00,1.0594864034128713,1.7394479061969645,0.6799615027840933,1.2712477848571793,0.211761381444308,75.00484222189164,132.21478110341258,57.20993888152094,88.45626245980935,13.451420237917716,-62.5800935312787,-31.79279925388194,30.787294277396757,-50.30610060039105,12.273992930887651,875.0242111094582,1161.073905517063,286.04969440760476,942.2813122990468,67.25710118958864,crash
7423,2020-09-25 02:00:00,1.8079603298442428,1.8079603298442428,0.0,1.8079603298442428,0.0,414.07902019571185,414.07902019571185,0.0,414.07902019571185,0.0,-80.92860580676056,-80.92860580676056,0.0,-80.92860580676056,0.0,2570.395100978559,2570.395100978559,0.0,2570.395100978559,0.0,sideways
12700,2021-05-03 12:00:00,0.8583496707936509,1.3246608404562359,0.466311169662585,1.199463953092339,0.3411142822986881,34.66659575678324,135.80406968765556,101.13747393087232,105.53953916929504,70.8729434125118,-67.86283304393524,-47.71556288928666,20.14727015464858,-59.295522569020044,8.567310474915196,673.3329787839161,1179.0203484382778,505.68736965436165,1027.6976958464752,354.36471706255907,sideways
48391,2025-05-29 22:00:00,1.1221329046632398,0.1649884552724398,-0.9571444493908,0.5529639433432235,-0.5691689613200163,67.13155199169856,0.1445234469432899,-66.98702854475526,16.548165274219386,-50.58338671747917,-36.48954731082937,-23.177873972111385,13.311673338717988,-28.523748058502065,7.965799252327308,835.6577599584928,500.72261723471644,-334.9351427237763,582.7408263710969,-252.91693358739587,sideways
27686,2023-01-18 04:00:00,-1.271212943110738,-0.9634385059786975,0.30777443713204045,-1.561228617141166,-0.29001567403042805,-75.07221889227279,-33.053066546125066,42.01915234614772,-66.73356649847571,8.338652393797076,-75.87918458115332,-34.11695551172195,41.76222906943138,-72.43809173806879,3.441092843084533,124.63890553863608,334.73466726937465,210.09576173073856,166.3321675076215,41.693261968985425,sideways
15414,2021-08-24 18:00:00,1.278318812553478,2.0908883887649696,0.8125695762114917,1.7464280205437839,0.468109207990306,115.4875707149226,224.8920811395419,109.40451042461929,178.14185680937044,62.65428609444784,-67.86283304393514,-47.715562889287,20.14727015464814,-59.295522569020335,8.567310474914805,1077.437853574613,1624.4604056977093,547.0225521230964,1390.7092840468522,313.2714304722392,sideways
21400,2022-05-01 06:00:00,1.5132995399839924,2.4315116912687436,0.9182121512847512,2.041014825343802,0.5277152853598095,179.5573369209979,283.96702550977693,104.40968858877903,235.05915580638796,55.501818885390065,-59.53289890548727,-29.43001210763212,30.102886797855152,-50.30610060039103,9.226798305096246,1397.7866846049897,1919.8351275488847,522.048442943895,1675.29577903194,277.50909442695024,crash
29566,2023-04-06 13:00:00,0.24004717329464786,-0.1312519363284334,-0.37129910962308127,-0.14963863545508446,-0.38968580874973235,-15.457566205816276,-10.799507718133794,4.6580584876824815,-26.439761921606408,-10.982195715790132,-60.007749658703105,-27.69866749374349,32.30908216495962,-57.662122228696376,2.3456274300067292,422.71216897091864,446.00246140933103,23.290292438412393,367.80119039196796,-54.910978578950676,sideways
27496,2023-01-10 06:00:00,-0.6491844254485493,0.177964178540022,0.8271486039885713,-0.8166254674552302,-0.16744104200668097,-59.333247135942216,-0.5936390879263342,58.73960804801588,-49.97996780474987,9.353279331192347,-74.95301295734782,-35.465597027961024,39.4874159293868,-72.84314185040951,2.1098711069383143,203.33376432028896,497.0318045603683,293.6980402400793,250.10016097625066,46.7663966559617,sideways
