Date,ADA-USD,ARB-USD,AVAX-USD,BTC-USD,DOT-USD,ETH-USD,FET-USD,INJ-USD,LINK-USD,NEAR-USD,OP-USD,RENDER-USD,SOL-USD
2024-03-30,0.6443660259246826,0.0013930000131949782,53.00242614746094,69645.3046875,9.433736801147461,3507.9443359375,3.2086238861083984,35.84109878540039,18.943042755126953,6.937624931335449,3.6589040756225586,10.698881149291992,194.3855438232422
2024-03-31,0.650426983833313,0.0014260000316426158,54.11042785644531,71333.6484375,9.64262580871582,3647.8564453125,3.052367925643921,36.80629348754883,19.137727737426758,7.3030829429626465,3.6889450550079346,10.658357620239258,202.87413024902344
2024-04-01,0.6216840147972107,0.001395000028423965,51.45050048828125,69702.1484375,9.16106128692627,3505.030029296875,2.8834280967712402,34.24186325073242,18.38026237487793,6.742222785949707,3.4981179237365723,10.068490028381348,192.5678253173828
2024-04-02,0.5809869766235352,0.0013089999556541443,46.820255279541016,65446.97265625,8.57861328125,3277.234619140625,2.6721038818359375,32.56589889526367,17.963333129882812,6.216184139251709,3.1580569744110107,9.436200141906738,181.17225646972656
2024-04-03,0.5712779760360718,0.0013210000470280647,45.94569778442383,65980.8125,8.433554649353027,3311.44189453125,2.5874459743499756,32.954063415527344,17.706615447998047,6.609620094299316,3.0562989711761475,9.376455307006836,185.2486114501953
2024-04-04,0.582955002784729,0.0013699999544769526,46.506927490234375,68508.84375,8.490893363952637,3330.04052734375,2.6986770629882812,32.76542282104492,17.793916702270508,6.727497100830078,3.102631092071533,9.611030578613281,183.95811462402344
2024-04-05,0.5748339891433716,0.001357999979518354,45.38042449951172,67837.640625,8.38903522491455,3318.88525390625,2.6137280464172363,34.29079055786133,17.347497940063477,7.227752208709717,2.874495029449463,9.23603343963623,174.5015106201172
2024-04-06,0.5843380093574524,0.0013790000230073929,48.19573974609375,68896.109375,8.494186401367188,3354.183837890625,2.632857084274292,34.84196090698242,17.57422637939453,7.02336311340332,2.9941930770874023,9.54539680480957,178.91534423828125
2024-04-07,0.5894740223884583,0.0013879999751225114,49.387210845947266,69362.5546875,8.70672607421875,3453.49462890625,2.706480026245117,35.252925872802734,17.922143936157227,6.916257858276367,3.198868989944458,9.764079093933105,179.6498565673828
2024-04-08,0.6141589879989624,0.0035830000415444374,49.883567810058594,71631.359375,9.044649124145508,3695.292724609375,2.811734914779663,35.6663703918457,18.100648880004883,7.3644609451293945,3.3641059398651123,10.312536239624023,180.78477478027344
