target,timeframe,horizon,feature_set_id,model_id,split_id,metric_roc_auc,metric_pr_auc,metric_log_loss,metric_brier_score,metric_balanced_accuracy,metric_accuracy,metric_mean_forward_return
BTC/USDT,1h,8h,crypto_core_v1,hist_gradient_boosting,wf_2022,0.5288860319043813,0.5105196000457399,0.7001349939379693,0.2533020376328189,0.5190881828073971,0.5138127853881278,-0.0007698167163356191
BTC/USDT,1h,8h,crypto_core_v1,hist_gradient_boosting,wf_2023,0.5549047694472564,0.560492029702199,0.6894771321495703,0.24813676573828355,0.5447942380647998,0.5467519123187579,0.000942970243506154
BTC/USDT,1h,8h,crypto_core_v1,hist_gradient_boosting,wf_2024,0.5511887523644113,0.5808655068642777,0.6883100598878714,0.24757772672532605,0.5381348526687406,0.5433743169398907,0.0008427211848131914
BTC/USDT,1h,8h,crypto_core_v1,logistic_regression,wf_2022,0.538528302436173,0.5145742621181124,0.6919177102659768,0.2493585954917408,0.5254398479728946,0.5247716894977169,-0.0007698167163356191
BTC/USDT,1h,8h,crypto_core_v1,logistic_regression,wf_2023,0.5714668428808048,0.5788491758931247,0.6866309469663743,0.2467601166812316,0.5531798001918655,0.5521178216691404,0.000942970243506154
BTC/USDT,1h,8h,crypto_core_v1,logistic_regression,wf_2024,0.5298001384513196,0.5659737128318968,0.6928863933087341,0.24986602055766374,0.5195885592264354,0.5161657559198543,0.0008427211848131914
BTC/USDT,1h,8h,crypto_core_v1,random_forest,wf_2022,0.534309443809369,0.5158547110454672,0.6945694714643019,0.2506501912915731,0.5196173795268001,0.519406392694064,-0.0007698167163356191
BTC/USDT,1h,8h,crypto_core_v1,random_forest,wf_2023,0.5669648158130277,0.5681996466550436,0.6868792547887089,0.24686803860677137,0.5508359737281499,0.5497202877040758,0.000942970243506154
BTC/USDT,1h,8h,crypto_core_v1,random_forest,wf_2024,0.549069396991838,0.5771735243904874,0.6909579914692827,0.24885837569613117,0.5377869011340995,0.5368852459016393,0.0008427211848131914
BTC/USDT,1h,8h,crypto_core_v1+crypto_context_proxy_v1,hist_gradient_boosting,wf_2022,0.5265178354922739,0.4980967749224643,0.7180750081983497,0.26140295962444926,0.5238743044166623,0.5154109589041096,-0.0007698167163356191
BTC/USDT,1h,8h,crypto_core_v1+crypto_context_proxy_v1,hist_gradient_boosting,wf_2023,0.5531945125281281,0.5545538130633466,0.6919569161727418,0.2493410865249565,0.5386774799207913,0.5364767667541956,0.000942970243506154
BTC/USDT,1h,8h,crypto_core_v1+crypto_context_proxy_v1,hist_gradient_boosting,wf_2024,0.5546792852644673,0.5833113877116785,0.6998698941911106,0.2531341664445147,0.5383684091782942,0.5275500910746812,0.0008427211848131914
BTC/USDT,1h,8h,crypto_core_v1+crypto_context_proxy_v1,logistic_regression,wf_2022,0.5339826844683542,0.5119856456707101,0.7056314479637091,0.25584893794140257,0.5089929524449316,0.5223744292237443,-0.0007698167163356191
BTC/USDT,1h,8h,crypto_core_v1+crypto_context_proxy_v1,logistic_regression,wf_2023,0.5566217825633564,0.5717875448687505,0.6891597635507656,0.24800438595252972,0.5469900281662983,0.5454960611942002,0.000942970243506154
BTC/USDT,1h,8h,crypto_core_v1+crypto_context_proxy_v1,logistic_regression,wf_2024,0.5252673137209071,0.5604983542396305,0.7034638132996808,0.25503523384236576,0.5149412613322571,0.4973816029143898,0.0008427211848131914
BTC/USDT,1h,8h,crypto_core_v1+crypto_context_proxy_v1,random_forest,wf_2022,0.5329337880273228,0.5054050879369146,0.7037109754461224,0.2549840710389084,0.5203155393165011,0.5128995433789955,-0.0007698167163356191
BTC/USDT,1h,8h,crypto_core_v1+crypto_context_proxy_v1,random_forest,wf_2023,0.5542381232317806,0.5633614522974414,0.6909514709763133,0.24889282121417558,0.5364006937127406,0.5312250256878639,0.000942970243506154
BTC/USDT,1h,8h,crypto_core_v1+crypto_context_proxy_v1,random_forest,wf_2024,0.5490248058527328,0.5739080995275696,0.7044620720450395,0.2552640247217128,0.5366381844238463,0.5278916211293261,0.0008427211848131914
BTC/USDT,4h,14d,crypto_core_v1,hist_gradient_boosting,wf_2022,0.5280195610264515,0.43076633907272893,0.7605235092550259,0.2773204215929222,0.5404172087985449,0.5242009132420091,-0.028092126293462368
BTC/USDT,4h,14d,crypto_core_v1,hist_gradient_boosting,wf_2023,0.5008507543952658,0.6388575527575673,0.7485557766651789,0.272977321447712,0.5043630267513003,0.5223744292237443,0.041034622558141935
BTC/USDT,4h,14d,crypto_core_v1,hist_gradient_boosting,wf_2024,0.5571966317694395,0.6460842414326737,0.6905917560403294,0.24879180875259654,0.528194824636985,0.5405282331511839,0.03521365218279241
BTC/USDT,4h,14d,crypto_core_v1,logistic_regression,wf_2022,0.42202071568220056,0.3660886041099627,0.7116218643153066,0.2590762032484645,0.44242048543226364,0.4534246575342466,-0.028092126293462368
BTC/USDT,4h,14d,crypto_core_v1,logistic_regression,wf_2023,0.4926835122007136,0.6541744949894436,0.6938327871458557,0.2503756681770375,0.4886598916765772,0.4808219178082192,0.041034622558141935
BTC/USDT,4h,14d,crypto_core_v1,logistic_regression,wf_2024,0.552308139382186,0.6259151862096444,0.6876092632705798,0.24724676009255098,0.5386449302436707,0.5446265938069217,0.03521365218279241
BTC/USDT,4h,14d,crypto_core_v1,random_forest,wf_2022,0.5527079913077243,0.43806986973492756,0.7092751492854489,0.2559357915633382,0.5380729851427482,0.54337899543379,-0.028092126293462368
BTC/USDT,4h,14d,crypto_core_v1,random_forest,wf_2023,0.49195813213738165,0.6421736782348998,0.7269814569404991,0.2662345388316057,0.49264142224642143,0.49817351598173515,0.041034622558141935
BTC/USDT,4h,14d,crypto_core_v1,random_forest,wf_2024,0.5442696617790215,0.6363650603049129,0.6953903898939896,0.2513468961407378,0.5250418741310641,0.5154826958105647,0.03521365218279241
BTC/USDT,4h,14d,crypto_core_v1+crypto_context_proxy_v1,hist_gradient_boosting,wf_2022,0.6879862156583582,0.5708282553973434,0.9208484059586466,0.3109413076767244,0.5888744320388019,0.54337899543379,-0.028092126293462368
BTC/USDT,4h,14d,crypto_core_v1+crypto_context_proxy_v1,hist_gradient_boosting,wf_2023,0.5385436517602556,0.6536789496951171,1.0644584378773474,0.3698624594745538,0.5448123683569515,0.4735159817351598,0.041034622558141935
BTC/USDT,4h,14d,crypto_core_v1+crypto_context_proxy_v1,hist_gradient_boosting,wf_2024,0.4626148943975505,0.5348019733579089,1.3203284987171007,0.4349951602169517,0.4861300677865296,0.4175774134790528,0.03521365218279241
BTC/USDT,4h,14d,crypto_core_v1+crypto_context_proxy_v1,logistic_regression,wf_2022,0.5447003344755001,0.46575840057051165,0.7374316312740754,0.2660639866572333,0.5001541244030873,0.5662100456621004,-0.028092126293462368
BTC/USDT,4h,14d,crypto_core_v1+crypto_context_proxy_v1,logistic_regression,wf_2023,0.5163317977962775,0.6660568347309561,0.8356695132427574,0.316425592381714,0.515719254631686,0.3904109589041096,0.041034622558141935
BTC/USDT,4h,14d,crypto_core_v1+crypto_context_proxy_v1,logistic_regression,wf_2024,0.5044661503673147,0.6178306874323631,0.824094814638324,0.3085543388728731,0.5042407883265851,0.4326047358834244,0.03521365218279241
BTC/USDT,4h,14d,crypto_core_v1+crypto_context_proxy_v1,random_forest,wf_2022,0.6978122849922002,0.6355926971185248,0.697776373682063,0.2521172245987118,0.5907375491324754,0.545662100456621,-0.028092126293462368
BTC/USDT,4h,14d,crypto_core_v1+crypto_context_proxy_v1,random_forest,wf_2023,0.5724144230631456,0.6841150005263151,0.9048851167596375,0.3381616585702625,0.5147977532919717,0.4031963470319635,0.041034622558141935
BTC/USDT,4h,14d,crypto_core_v1+crypto_context_proxy_v1,random_forest,wf_2024,0.510311160589093,0.5718411447940281,0.9531611669860042,0.35463454710847686,0.5,0.4275956284153005,0.03521365218279241
BTC/USDT,4h,21d,crypto_core_v1,hist_gradient_boosting,wf_2022,0.5399059554366816,0.4269479420324122,0.792832527517065,0.2885176983536397,0.5417592372899636,0.5182648401826484,-0.03749352213487947
BTC/USDT,4h,21d,crypto_core_v1,hist_gradient_boosting,wf_2023,0.49837213403880065,0.5950460145275783,0.7628592133017938,0.27727892721121433,0.5087433862433863,0.5260273972602739,0.056430090143155066
BTC/USDT,4h,21d,crypto_core_v1,hist_gradient_boosting,wf_2024,0.576736408095133,0.6983897135155457,0.6889969198172271,0.24782624006015141,0.5419207317073171,0.5500910746812386,0.05590590212376789
BTC/USDT,4h,21d,crypto_core_v1,logistic_regression,wf_2022,0.39988783675934514,0.3337174102392753,0.7137917204205513,0.2601980724166412,0.4158020750199521,0.4337899543378995,-0.03749352213487947
BTC/USDT,4h,21d,crypto_core_v1,logistic_regression,wf_2023,0.54531569664903,0.6572986432371808,0.6938985900943003,0.2503844277723228,0.5398941798941799,0.5136986301369864,0.056430090143155066
BTC/USDT,4h,21d,crypto_core_v1,logistic_regression,wf_2024,0.5436089421697384,0.6566559892695192,0.6873922186398742,0.2471649721528775,0.536600885663834,0.5373406193078324,0.05590590212376789
BTC/USDT,4h,21d,crypto_core_v1,random_forest,wf_2022,0.5514393563555574,0.4261237195238192,0.7164135492666275,0.25901583422298113,0.5529604624576692,0.5488584474885845,-0.03749352213487947
BTC/USDT,4h,21d,crypto_core_v1,random_forest,wf_2023,0.48111199294532625,0.6129115142296954,0.7343438139020869,0.26916847236582264,0.4853571428571428,0.4949771689497717,0.056430090143155066
BTC/USDT,4h,21d,crypto_core_v1,random_forest,wf_2024,0.5522414054740095,0.665295606908209,0.7008197028479771,0.25353592650472057,0.5434675394548063,0.5318761384335154,0.05590590212376789
BTC/USDT,4h,21d,crypto_core_v1+crypto_context_proxy_v1,hist_gradient_boosting,wf_2022,0.6969422575009168,0.5615105995419762,1.0104110358151428,0.30774319143292184,0.6295010892776256,0.5922374429223745,-0.03749352213487947
BTC/USDT,4h,21d,crypto_core_v1+crypto_context_proxy_v1,hist_gradient_boosting,wf_2023,0.6400039682539683,0.716322185610637,1.1672953061250977,0.3490156597218692,0.5923544973544973,0.545662100456621,0.056430090143155066
BTC/USDT,4h,21d,crypto_core_v1+crypto_context_proxy_v1,hist_gradient_boosting,wf_2024,0.5217467029025494,0.5927724996131847,2.0516637032400684,0.551433758912756,0.5,0.40255009107468126,0.05590590212376789
BTC/USDT,4h,21d,crypto_core_v1+crypto_context_proxy_v1,logistic_regression,wf_2022,0.5948275490174931,0.5241596635640832,0.7964709087800371,0.2788211151639632,0.5040421906343694,0.5940639269406393,-0.03749352213487947
BTC/USDT,4h,21d,crypto_core_v1+crypto_context_proxy_v1,logistic_regression,wf_2023,0.603441798941799,0.7228028375373379,0.8588146119736316,0.3238733931142657,0.5278439153439154,0.4187214611872146,0.056430090143155066
BTC/USDT,4h,21d,crypto_core_v1+crypto_context_proxy_v1,logistic_regression,wf_2024,0.4795448901887209,0.6303771619341199,0.9405630250103796,0.35264874141794056,0.5072408536585366,0.41120218579234974,0.05590590212376789
BTC/USDT,4h,21d,crypto_core_v1+crypto_context_proxy_v1,random_forest,wf_2022,0.62619788184034,0.5231285621374242,0.7814563345624612,0.28433020880664334,0.5671534263713034,0.5031963470319635,-0.03749352213487947
BTC/USDT,4h,21d,crypto_core_v1+crypto_context_proxy_v1,random_forest,wf_2023,0.6149964726631394,0.7024717648964056,0.87918876879321,0.3208999193076724,0.5355291005291005,0.4534246575342466,0.056430090143155066
BTC/USDT,4h,21d,crypto_core_v1+crypto_context_proxy_v1,random_forest,wf_2024,0.5436046311113565,0.635852814317718,1.2247503897065155,0.43205227403319274,0.5,0.40255009107468126,0.05590590212376789
BTC/USDT,4h,28d,crypto_core_v1,hist_gradient_boosting,wf_2022,0.5184056911017885,0.40494094490886706,0.8036295168790638,0.2907055272124538,0.525578218149702,0.5091324200913242,-0.04321049311011401
BTC/USDT,4h,28d,crypto_core_v1,hist_gradient_boosting,wf_2023,0.4907913088324327,0.6165374913689763,0.7787908971350246,0.2846168463359236,0.49599524631701686,0.5036529680365297,0.0695273536373237
BTC/USDT,4h,28d,crypto_core_v1,hist_gradient_boosting,wf_2024,0.5565339431105085,0.664541309484221,0.6971063546178251,0.2512650340302067,0.5409699849153351,0.5459927140255009,0.07738731484997428
BTC/USDT,4h,28d,crypto_core_v1,logistic_regression,wf_2022,0.35945693723780087,0.317182744450311,0.7144239670577607,0.26047498771822214,0.38745532264296756,0.4223744292237443,-0.04321049311011401
BTC/USDT,4h,28d,crypto_core_v1,logistic_regression,wf_2023,0.6068524788662915,0.7266419862992268,0.690150948442238,0.24857319895509603,0.5524900778079243,0.4885844748858447,0.0695273536373237
BTC/USDT,4h,28d,crypto_core_v1,logistic_regression,wf_2024,0.46434537695540745,0.6247988752273756,0.6992925084519073,0.2531210804463095,0.4684581485512709,0.4603825136612022,0.07738731484997428
BTC/USDT,4h,28d,crypto_core_v1,random_forest,wf_2022,0.5295664053875028,0.4110744193399678,0.7223710506274585,0.26191358823270267,0.5504483260653565,0.5634703196347032,-0.04321049311011401
BTC/USDT,4h,28d,crypto_core_v1,random_forest,wf_2023,0.4849187165055946,0.625040058305668,0.7378414518183939,0.27052018298528574,0.48494741798775703,0.491324200913242,0.0695273536373237
BTC/USDT,4h,28d,crypto_core_v1,random_forest,wf_2024,0.5467515683781502,0.6700684269296955,0.7071195324806709,0.25657232189346446,0.5436971633684031,0.517304189435337,0.07738731484997428
BTC/USDT,4h,28d,crypto_core_v1+crypto_context_proxy_v1,hist_gradient_boosting,wf_2022,0.6997957606535659,0.5843099300921646,1.1143141985694567,0.3358802178045623,0.5892727768271141,0.545662100456621,-0.04321049311011401
BTC/USDT,4h,28d,crypto_core_v1+crypto_context_proxy_v1,hist_gradient_boosting,wf_2023,0.6944973877166625,0.8177427716392803,1.1091812518648623,0.31898679028801963,0.6712536717716439,0.602283105022831,0.0695273536373237
BTC/USDT,4h,28d,crypto_core_v1+crypto_context_proxy_v1,hist_gradient_boosting,wf_2024,0.4166474223174612,0.5696081214900421,2.080504020036512,0.5345618376997576,0.5,0.39025500910746813,0.07738731484997428
BTC/USDT,4h,28d,crypto_core_v1+crypto_context_proxy_v1,logistic_regression,wf_2022,0.6269414812872599,0.5586017556326239,0.9257793158351041,0.3149384806511452,0.5,0.5908675799086758,-0.04321049311011401
BTC/USDT,4h,28d,crypto_core_v1+crypto_context_proxy_v1,logistic_regression,wf_2023,0.6371504809740566,0.7455882221689956,0.8995725329478895,0.3413705709784584,0.5267148014440434,0.40136986301369865,0.0695273536373237
BTC/USDT,4h,28d,crypto_core_v1+crypto_context_proxy_v1,logistic_regression,wf_2024,0.4893827836130518,0.6470157862348898,0.9467041682147761,0.3554446678822329,0.511692576096514,0.40528233151183973,0.07738731484997428
BTC/USDT,4h,28d,crypto_core_v1+crypto_context_proxy_v1,random_forest,wf_2022,0.6219467597703687,0.5483011295004003,0.8185140650641678,0.2978979270621818,0.5495565039191874,0.4922374429223744,-0.04321049311011401
BTC/USDT,4h,28d,crypto_core_v1+crypto_context_proxy_v1,random_forest,wf_2023,0.6694423391707963,0.785863712857555,0.8708574646067037,0.3143687262914412,0.5837926317913761,0.4831050228310502,0.0695273536373237
BTC/USDT,4h,28d,crypto_core_v1+crypto_context_proxy_v1,random_forest,wf_2024,0.4486541881949207,0.5628126600080983,1.191204139490746,0.4285421089661258,0.5,0.39025500910746813,0.07738731484997428
BTC/USDT,4h,7d,crypto_core_v1,hist_gradient_boosting,wf_2022,0.48152577326555424,0.4281803743346281,0.7629638118586854,0.28041662302565107,0.4892615969768065,0.4730593607305936,-0.01523167825696832
BTC/USDT,4h,7d,crypto_core_v1,hist_gradient_boosting,wf_2023,0.5261198287430942,0.6216833703686604,0.7105156788190402,0.2582356801679842,0.49691495739013736,0.5027397260273972,0.020929094463293454
BTC/USDT,4h,7d,crypto_core_v1,hist_gradient_boosting,wf_2024,0.5481892721476054,0.6507960611420582,0.6859668074196866,0.24704797970204445,0.515583028083028,0.5268670309653917,0.018017199364080305
BTC/USDT,4h,7d,crypto_core_v1,logistic_regression,wf_2022,0.46697711906147854,0.42048875783632617,0.6978994582233204,0.25232813635116635,0.485288290701044,0.5050228310502283,-0.01523167825696832
BTC/USDT,4h,7d,crypto_core_v1,logistic_regression,wf_2023,0.5010550283725145,0.6092856659524268,0.6971603447849791,0.2520031887232518,0.5344966177782925,0.4986301369863014,0.020929094463293454
BTC/USDT,4h,7d,crypto_core_v1,logistic_regression,wf_2024,0.5171321733821734,0.6135534927046613,0.6945467012571123,0.2506986146794076,0.5138431013431013,0.49681238615664847,0.018017199364080305
BTC/USDT,4h,7d,crypto_core_v1,random_forest,wf_2022,0.4930701584675863,0.44200105500912723,0.709173523763314,0.25757323233998786,0.4795969920136797,0.47442922374429225,-0.01523167825696832
BTC/USDT,4h,7d,crypto_core_v1,random_forest,wf_2023,0.5717529990394898,0.649523712064207,0.6864601397295124,0.2468450888120711,0.53879762529207,0.528310502283105,0.020929094463293454
BTC/USDT,4h,7d,crypto_core_v1,random_forest,wf_2024,0.5724180911680912,0.6750909882397111,0.6853728585877766,0.24640573248219708,0.547985347985348,0.5314207650273224,0.018017199364080305
BTC/USDT,4h,7d,crypto_core_v1+crypto_context_proxy_v1,hist_gradient_boosting,wf_2022,0.5777143393016003,0.4878139051152708,0.9232867568824922,0.3281247606505167,0.5564707104893427,0.5132420091324201,-0.01523167825696832
BTC/USDT,4h,7d,crypto_core_v1+crypto_context_proxy_v1,hist_gradient_boosting,wf_2023,0.5174445833361717,0.5866212333296726,0.7929060726576039,0.29230594981702873,0.5110322418033066,0.4812785388127854,0.020929094463293454
BTC/USDT,4h,7d,crypto_core_v1+crypto_context_proxy_v1,hist_gradient_boosting,wf_2024,0.5667154219237552,0.6030660196679027,1.122934981493832,0.3991387901695656,0.496001221001221,0.4266848816029144,0.018017199364080305
BTC/USDT,4h,7d,crypto_core_v1+crypto_context_proxy_v1,logistic_regression,wf_2022,0.5485629608101725,0.512172399940663,0.703706380146704,0.2532112270964177,0.5309597693235072,0.5753424657534246,-0.01523167825696832
BTC/USDT,4h,7d,crypto_core_v1+crypto_context_proxy_v1,logistic_regression,wf_2023,0.4825720212265918,0.5892313684004099,0.7463191008529195,0.27527610593027324,0.5083491147639257,0.44794520547945205,0.020929094463293454
BTC/USDT,4h,7d,crypto_core_v1+crypto_context_proxy_v1,logistic_regression,wf_2024,0.5166581874915208,0.5809551119304521,0.7451921172547858,0.2748788546330285,0.5036782661782662,0.4435336976320583,0.018017199364080305
BTC/USDT,4h,7d,crypto_core_v1+crypto_context_proxy_v1,random_forest,wf_2022,0.5758345590626951,0.5126045552234911,0.7402420212111788,0.2712795810237795,0.5255658560941631,0.4863013698630137,-0.01523167825696832
BTC/USDT,4h,7d,crypto_core_v1+crypto_context_proxy_v1,random_forest,wf_2023,0.5210418128435867,0.6034565125961036,0.7264472749690033,0.26611615755716467,0.5104165957069967,0.4671232876712329,0.020929094463293454
BTC/USDT,4h,7d,crypto_core_v1+crypto_context_proxy_v1,random_forest,wf_2024,0.5686830145163478,0.597426416772276,0.8502197746670935,0.31884426379124275,0.48466117216117216,0.4166666666666667,0.018017199364080305
ETH/USDT,1h,12h,crypto_core_v1,hist_gradient_boosting,wf_2022,0.54112319249038,0.5219199814057214,0.6942286726696157,0.2504594542777766,0.525203047338464,0.5221461187214612,-0.0010615736882224494
ETH/USDT,1h,12h,crypto_core_v1,hist_gradient_boosting,wf_2023,0.5377564101828698,0.5165511169578432,0.7002476280360768,0.2530893369256417,0.5271452475564227,0.5277999771663432,0.0010322443448566433
ETH/USDT,1h,12h,crypto_core_v1,hist_gradient_boosting,wf_2024,0.5310248994444016,0.5697262602903523,0.6940509832164081,0.25039602112868165,0.5266013883336023,0.5260701275045537,0.0007948724836649137
ETH/USDT,1h,12h,crypto_core_v1,logistic_regression,wf_2022,0.5434274645429159,0.514877288353102,0.6909980336680296,0.24887491001665937,0.5294938472021805,0.5325342465753424,-0.0010615736882224494
ETH/USDT,1h,12h,crypto_core_v1,logistic_regression,wf_2023,0.5381370042799041,0.5228112179004665,0.6911551733000175,0.24900808053251014,0.5169447938575966,0.5207215435552004,0.0010322443448566433
ETH/USDT,1h,12h,crypto_core_v1,logistic_regression,wf_2024,0.5370435575964128,0.5642394603371553,0.6917858386153918,0.2493357887049302,0.5299899230080405,0.5229963570127505,0.0007948724836649137
ETH/USDT,1h,12h,crypto_core_v1,random_forest,wf_2022,0.5403003351137031,0.5277107560862218,0.6920189723074722,0.24939889273232543,0.5266579485329486,0.5271689497716895,-0.0010615736882224494
ETH/USDT,1h,12h,crypto_core_v1,random_forest,wf_2023,0.5440561459337052,0.5218031918476362,0.698429777137965,0.2522691176274384,0.5306934785825932,0.5325950450964722,0.0010322443448566433
ETH/USDT,1h,12h,crypto_core_v1,random_forest,wf_2024,0.5302574997473607,0.5650531967052418,0.6947416175736286,0.250726576488792,0.5224576637744999,0.5184426229508197,0.0007948724836649137
ETH/USDT,1h,12h,crypto_core_v1+crypto_context_proxy_v1,hist_gradient_boosting,wf_2022,0.4949696671159345,0.4796964999100247,0.7379550588329953,0.2703665350451554,0.49768455888247554,0.4899543378995434,-0.0010615736882224494
ETH/USDT,1h,12h,crypto_core_v1+crypto_context_proxy_v1,hist_gradient_boosting,wf_2023,0.5319869822582712,0.5245302325634789,0.7026343094643692,0.25434245618926427,0.5213314686995055,0.5224340678159607,0.0010322443448566433
ETH/USDT,1h,12h,crypto_core_v1+crypto_context_proxy_v1,hist_gradient_boosting,wf_2024,0.5154506083214287,0.5472190684087213,0.7241313281792509,0.2641339516971576,0.5117082488713067,0.5043260473588342,0.0007948724836649137
ETH/USDT,1h,12h,crypto_core_v1+crypto_context_proxy_v1,logistic_regression,wf_2022,0.5323163325550478,0.5031684899502679,0.6960216129200082,0.251334260925006,0.5171243686868687,0.5288812785388128,-0.0010615736882224494
ETH/USDT,1h,12h,crypto_core_v1+crypto_context_proxy_v1,logistic_regression,wf_2023,0.5264717443625819,0.5184847295633801,0.6924163417396997,0.24963451730738292,0.5160731063977042,0.5169539901815275,0.0010322443448566433
ETH/USDT,1h,12h,crypto_core_v1+crypto_context_proxy_v1,logistic_regression,wf_2024,0.5355646115993737,0.5654072190749648,0.6963957112001922,0.2516081115748614,0.5199007731928633,0.5061475409836066,0.0007948724836649137
ETH/USDT,1h,12h,crypto_core_v1+crypto_context_proxy_v1,random_forest,wf_2022,0.5179098044766448,0.501308690248613,0.705920841782431,0.25608479813991286,0.5055734678130511,0.5001141552511416,-0.0010615736882224494
ETH/USDT,1h,12h,crypto_core_v1+crypto_context_proxy_v1,random_forest,wf_2023,0.5307324062380616,0.5133365132621546,0.6961334431598916,0.25139686378155734,0.5212624783603431,0.5234615823724169,0.0010322443448566433
ETH/USDT,1h,12h,crypto_core_v1+crypto_context_proxy_v1,random_forest,wf_2024,0.5316541983699641,0.5636694667467662,0.7074241835904762,0.2566863333086002,0.5292903786938254,0.519808743169399,0.0007948724836649137
ETH/USDT,1h,1h,crypto_core_v1,hist_gradient_boosting,wf_2022,0.5602244171254588,0.5404874141970268,0.6884189906661146,0.24764118106865496,0.5393362112112112,0.538013698630137,-8.630355504433286e-05
ETH/USDT,1h,1h,crypto_core_v1,hist_gradient_boosting,wf_2023,0.5625137723270736,0.5611795426066736,0.687450905251339,0.2471616940695258,0.5417288604882169,0.5417285078205275,8.594962723625279e-05
ETH/USDT,1h,1h,crypto_core_v1,hist_gradient_boosting,wf_2024,0.5603677219906796,0.558698320021798,0.6877764232284816,0.24732099364795676,0.5450290673374476,0.5456511839708561,6.670945482370432e-05
ETH/USDT,1h,1h,crypto_core_v1,logistic_regression,wf_2022,0.5474535472972972,0.5259197807375651,0.6906799755820494,0.2487552900688466,0.536082957957958,0.5365296803652968,-8.630355504433286e-05
ETH/USDT,1h,1h,crypto_core_v1,logistic_regression,wf_2023,0.5524829296144792,0.5520552295510246,0.6893315532370429,0.24809994372293648,0.5387752601294716,0.5377326178787533,8.594962723625279e-05
ETH/USDT,1h,1h,crypto_core_v1,logistic_regression,wf_2024,0.5580920492996646,0.5532844741996858,0.6886538685574898,0.24775879273873358,0.5443587253972011,0.5432604735883424,6.670945482370432e-05
ETH/USDT,1h,1h,crypto_core_v1,random_forest,wf_2022,0.5551348744577911,0.5377759124861423,0.688805314405448,0.2478309533041245,0.5433996496496496,0.5429223744292238,-8.630355504433286e-05
ETH/USDT,1h,1h,crypto_core_v1,random_forest,wf_2023,0.5619885337066787,0.5561533177954284,0.6875212493318611,0.24719799033176473,0.5449205728453771,0.5446968832058454,8.594962723625279e-05
ETH/USDT,1h,1h,crypto_core_v1,random_forest,wf_2024,0.558876370630695,0.5583992040681468,0.6881133067463551,0.2474951683210553,0.5406286746426658,0.5406420765027322,6.670945482370432e-05
ETH/USDT,1h,1h,crypto_core_v1+crypto_context_proxy_v1,hist_gradient_boosting,wf_2022,0.5410692984651317,0.5252179500026536,0.6931802408516387,0.25000102091977205,0.5268987737737738,0.5237442922374429,-8.630355504433286e-05
ETH/USDT,1h,1h,crypto_core_v1+crypto_context_proxy_v1,hist_gradient_boosting,wf_2023,0.5532295683323818,0.5491831659436937,0.6889742501211631,0.24791751184641472,0.53908968372532,0.5400159835597671,8.594962723625279e-05
ETH/USDT,1h,1h,crypto_core_v1+crypto_context_proxy_v1,hist_gradient_boosting,wf_2024,0.5539509882396916,0.5511902392727533,0.6887872497444926,0.24782430388943208,0.5414319752535082,0.5428051001821493,6.670945482370432e-05
ETH/USDT,1h,1h,crypto_core_v1+crypto_context_proxy_v1,logistic_regression,wf_2022,0.5377272063730396,0.5222534717014611,0.6924308464103116,0.24962870539394455,0.5241741741741741,0.5271689497716895,-8.630355504433286e-05
ETH/USDT,1h,1h,crypto_core_v1+crypto_context_proxy_v1,logistic_regression,wf_2023,0.5503267554665644,0.5482495993274239,0.6893267112039844,0.24809687344494355,0.5409648841508086,0.5408151615481219,8.594962723625279e-05
ETH/USDT,1h,1h,crypto_core_v1+crypto_context_proxy_v1,logistic_regression,wf_2024,0.5584871916826365,0.5519957433105449,0.6886343246223748,0.24774994290624075,0.5431648975834502,0.5418943533697632,6.670945482370432e-05
ETH/USDT,1h,1h,crypto_core_v1+crypto_context_proxy_v1,random_forest,wf_2022,0.542149545378712,0.52722626847673,0.6925677598673978,0.24968935070858775,0.5342655155155155,0.5323059360730593,-8.630355504433286e-05
ETH/USDT,1h,1h,crypto_core_v1+crypto_context_proxy_v1,random_forest,wf_2023,0.5572067400321723,0.5510070740539954,0.6881463281680088,0.24750919000635455,0.5426446778722439,0.542641854092933,8.594962723625279e-05
ETH/USDT,1h,1h,crypto_core_v1+crypto_context_proxy_v1,random_forest,wf_2024,0.5540923475751223,0.5501010814603036,0.6894480596775772,0.24815068097694412,0.538057967491294,0.5374544626593807,6.670945482370432e-05
ETH/USDT,1h,24h,crypto_core_v1,hist_gradient_boosting,wf_2022,0.5414926205780741,0.5145453898488447,0.696885461027139,0.25166891761941845,0.5293784804106839,0.525,-0.0020823426967760874
ETH/USDT,1h,24h,crypto_core_v1,hist_gradient_boosting,wf_2023,0.5225914177478028,0.5220584784938073,0.7005239383472759,0.25346284104288114,0.5119606868020827,0.5118164173992464,0.0020861259844767105
ETH/USDT,1h,24h,crypto_core_v1,hist_gradient_boosting,wf_2024,0.534230693074508,0.5673671414292898,0.6930384038671841,0.24990408914038062,0.5296503090525901,0.5318761384335154,0.0015773950711844586
ETH/USDT,1h,24h,crypto_core_v1,logistic_regression,wf_2022,0.51239354648143,0.49672688142355276,0.6934165389484227,0.2501229849904174,0.5143199259189626,0.5195205479452055,-0.0020823426967760874
ETH/USDT,1h,24h,crypto_core_v1,logistic_regression,wf_2023,0.5309672328492396,0.5334975136758116,0.6929890797393936,0.2499206251208172,0.5119829765650386,0.509418883434182,0.0020861259844767105
